shortcode,caption,upload_time,num_likes,num_comments,is_video,video_views,url
ChmoF1HJitJ,"Play, don't get played! Just recharge on FamPay dude 😩

⚡️ 2x FamCoins on every recharge
⚡️ Reminders before your plan runs out
⚡️ No hidden fees
And it only takes a minute 😏 Link in bio! 🏃

PS. Want a FREE TOP UP? Comment 📱below  and every 20th comment wins a FREE topup!",2022-08-23 18:56:11+05:30,4614,843,True,31743,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/300767936_119687420821294_3079229161461236426_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=hPNhmFzjrOoAX9IYiNu&edm=APU89FABAAAA&ccb=7-5&oh=00_AfClRYCQ7cb62AS0X_Ld_o7dfuErTGxGUUuZDmjzkHZqog&oe=64468987&_nc_sid=86f79a
ChkMAzXJYk9,1 like = 1 prayer,2022-08-22 20:17:59+05:30,4633,67,True,20520,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/301009088_637963037506863_7122486686158506091_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=wofOsAmkB68AX972MEI&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB4ll29eMOOvbT9QiuNB_BHwhmGBij6mkX7ZL4Vvqe4yA&oe=6446BF2C&_nc_sid=86f79a
ChhhpgwhZbh,"Win guaranteed Rs 50 and upto Rs 5000 when you refer a friend to FamPay 🤠🤠🤠

Btw your friend is crazy if they aren’t on FamPay yet!",2022-08-21 19:20:26+05:30,13136,335,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/300365226_2976011006040197_1402828224232177134_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=dCBa-wUh5H8AX9zi82N&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBe07T3pXUr0ArtOHd2XTBREZotExwYO78-DrrtnHHlWQ&oe=644A6C3F&_nc_sid=86f79a
ChZzTH2prjA,"Missing your date because of data? 

Just recharge on FamPay dude 😩
⚡️ 2x FamCoins on every recharge
⚡️ Reminders before your plan runs out
⚡️ No hidden fees
And it only takes a minute 😏

Link in bio! 🏃",2022-08-18 19:23:41+05:30,4164,72,True,29843,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/299878375_435172288559174_2081520332769106727_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Mipuay-ApFMAX9VSXrV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDNDOyjUyx0wfJRVxPbBYsojXDQszdtznQcmFQK7CfhVw&oe=64468313&_nc_sid=86f79a
ChXPS_ADT6O,"if u know 👏 👏 👏 
if u don’t know, tag a girl and let her explain",2022-08-17 19:27:40+05:30,5733,1619,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/299670180_601699471320741_3506131053953167587_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=8JHbRaR-aMwAX_AOwNJ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjkwNjg1OTM1OTc4NTc5NTIxNA%3D%3D.2-ccb7-5&oh=00_AfDnx0BS7857DAf64KjIgfOeMWWzvIoAUCgXzjNefjcJRw&oe=644AA59A&_nc_sid=30a2ef
ChUm2GXqOsk,"Free top-up incoming 🥳🥳
Drop the last 2 digits of your phone number and you could win a FREE top-up!

Btw if y’all don’t want a brick for a phone, recharge with FamPay!
⭐️ 2x FamCoins on every recharge 
⭐️ reminders before your plan runs out
⭐️ no hidden fees",2022-08-16 18:55:43+05:30,15640,9666,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/299811384_1195885434315352_2305719980554042241_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=GAhpiX9V9fYAX_uY1ru&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBqbG2a30UREHV_dZ5a5d3zud-ZSBFSSKbWt7hx6HCcqA&oe=644AB3D0&_nc_sid=86f79a
ChQ_vE_jV_E,"Happy Independence Day 🧡🤍💚

Tell us what freedom means to you 👇",2022-08-15 09:16:15+05:30,3883,69,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/299440547_1045976022951551_5850801582795038750_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=NPNgV7URlUoAX_t2iUr&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB42aRPrGdrKW8gnj3XTcwBp0xvM5gtVuuc0m1D6QnJCQ&oe=644A55A0&_nc_sid=86f79a
ChKVTOHDmAv,"Don’t wanna end up like Aryan? 👀
Then just recharge on FamPay dude 😩
⚡️ 2x FamCoins on every recharge
⚡️ Reminders before your plan runs out
⚡️ No hidden fees
And it only takes a minute 😏

PS. Want a FREE TOP UP?
Tag a friend in the comments, and if they reply in 2 minutes your top up is on us! 🤑
Go go go! 🏃",2022-08-12 19:13:49+05:30,10345,640,True,55477,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/299791633_913019283434226_3245716598936766550_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Zii3Og3MMC0AX8paBXG&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCMEKLBEI8NNDxvwxXzxeTzBqDMaR9zTb9zbbO6MVDzhw&oe=64464B48&_nc_sid=86f79a
ChGyogbpRdg,Brothers how light is your wallet today?,2022-08-11 10:14:07+05:30,5626,43,True,37046,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/298252972_192656416526929_4813844658207307959_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=TOAB-EchXgQAX_WzAdn&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCt5mSLyEaWRBOpEMCrIuNvC0s3Rc-vQEf1pJ40kS8aew&oe=6446C907&_nc_sid=86f79a
ChFKa0ejerQ,"📣 PUNE FAM!
Think your school is the best in Pune?
Prove it by taking part in our SchoolLIT challenge! 😤

✨ Make your school financially LIT, donate meals, and win lots of rewards (including a hoarding of your school 👀!)
Head to the FamPay app to enter the challenge now!",2022-08-10 18:58:43+05:30,3184,69,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/298680508_3271317139795923_8616193043903472412_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=cHWORyvR_PAAX_7XR69&edm=APU89FABAAAA&ccb=7-5&oh=00_AfASCtNNw60Rn5jVZ1aMxJKZOZ47d4158T1IETUevA47GA&oe=644ABB8A&_nc_sid=86f79a
ChCm_xZpqY7,AM gang so jao yaar 😒😒,2022-08-09 19:11:34+05:30,5711,53,True,27272,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/298427178_590052562836007_2202244291855922036_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Aatedc4r3I0AX-JZqM3&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCbpA8U-Wqbm9lrWiAAUO1rQYSJtYaD1tLHaAJn2OHr1g&oe=6446D840&_nc_sid=86f79a
ChAABMJDPa2,"The reality check we didn't need 😭 

Drop in a reality check in the comments & we'll pin the best 5!",2022-08-08 18:51:38+05:30,4520,80,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/298087376_2168776289960615_6298074501593951584_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=zEGx5rQslfUAX92ILgm&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCAx2lgjN9EUqot-p_fJAImHfzGLV37rd1hQ7U_0enorQ&oe=64492FC7&_nc_sid=86f79a
Cg7BJtTpuQo,"It’s Friendship Day soon 👯‍♀️♥️

and this time we wanted to do something special for our best friends 😄

Gift a meal to dogs by simply burning 1000 FamCoins.

1000 coins = 1 Doggo meal 🐶 

Click the link in bio to feed our furry friends now!",2022-08-06 20:30:37+05:30,7254,91,True,39580,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/297609813_384721757117738_5989421160642710401_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=zk1KkPX3AuIAX8E3K4z&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBWyWXVktXGdz0FrjmS5Powl3AY3xpPcFPFHaHuB9Z5ZA&oe=6446A97C&_nc_sid=86f79a
Cg1yj27pGNM,tell us how many doodles you see and win 500 FamCoins 🤑,2022-08-04 19:44:54+05:30,11801,281,True,112630,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/297384943_589353662781926_6765214854851599443_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=x8siXUiqnkoAX9ryqf7&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBl-iHvLHD40WaFBswm_sV68IHlFRVUKMxAvtb3zySRsg&oe=644696C6&_nc_sid=86f79a
CgzNjw-pKSe,plot twist- this is a blank post,2022-08-03 19:39:50+05:30,3314,126,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/296876449_171604445360304_1463427851498707971_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=G2xx4HOt2aMAX-IMIlu&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjg5NjcxODYxNzcwNjI3NTk5OA%3D%3D.2-ccb7-5&oh=00_AfAG5Ql3f7UY6q3l71PVxd67h19GMtsE57XJwjRkbY7bdA&oe=644A738A&_nc_sid=30a2ef
Cgwhi-lDmyM,"Bore ho raha tha yaar, socha thoda drama create kar dete hai 👀🍿",2022-08-02 18:36:46+05:30,2709,397,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/296711892_1192731634634821_7536730397417777345_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=tmt-KQ2T0xYAX-K9qeu&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjg5NTk2MjA5OTU4OTk5OTc1Ng%3D%3D.2-ccb7-5&oh=00_AfDGnQTJzahxiUT0ahiAes2Z_3bp7u9RInx9Ic2TnCp8MQ&oe=64491B42&_nc_sid=30a2ef
CgrYvR5JW5a,Also (a+b) whole squared and that reel song that I can’t stop thinking about 😭,2022-07-31 18:43:36+05:30,3792,84,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/296190305_146532304512352_2446701139131782441_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=UkIdLJjv2GQAX-JUFAU&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjg5NDUxNTk4NzY1OTcxNDEzOA%3D%3D.2-ccb7-5&oh=00_AfA5uzvzmYiuGkTVSHIA1_mFmvx_98AipqD2OPnCX5JQhQ&oe=64491E19&_nc_sid=30a2ef
CgmRnIXJF7y,"Win the COOLEST Merch and upto Rs.5000, last 3 days to participate, hurry click on the link in bio 🥵🚨

#reelitfeelit #giveawayalertindia #reelkarofeelkaro #reelit",2022-07-29 19:07:44+05:30,3460,79,True,28178,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/295949163_441763337860158_2385927939822295446_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=uWORQi1a0cQAX-jxfBv&edm=APU89FABAAAA&ccb=7-5&oh=00_AfABwRLtVY0g40rIke2Y5odVDbmOD1uZXCUI3t3PIplh_Q&oe=6446A035&_nc_sid=86f79a
Cgj7gSMJvdb,Tag a 'Little miss never returns money on time' 😤,2022-07-28 21:13:27+05:30,6118,154,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/295878245_400124448888060_1812266319006115741_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=s7DsMRL5om4AX96HCVT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB8Y8U2XozCuGCU0NMI-ILvurA4ZYcTBaYTkGYddpQV1A&oe=64495D47&_nc_sid=86f79a
CghAOyYDS52,"COOLEST MERCH GIVEAWAY 🥵⚡️

Drop in your referral code in the comments below and if two people join through your referral code today, you will stand a chance of winning a set of our Merch. 😍

Hurry, click on the link in bio to start referring and earn reward upto Rs.5000 + GUARANTEED Rs. 50 on every referral!🏃🏻‍♀️",2022-07-27 17:57:02+05:30,7585,3329,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/295885911_1065769477660718_1279395522270366940_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=NNdmxK8idSQAX8FgbrU&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCThrSIK51B_6OyPEG3CU_nBKWGAmSx75bJD8h3VO8_pQ&oe=6449D060&_nc_sid=86f79a
Cgb3S5YjxFB,"It's DRIPPIN' 🔥
Here's your chance  to win the coolest merch in town. 😮‍💨🤌🏻

Also, tell us your favourite item from this drop in the comments!

Click on the link in bio to participate like rn. Go. Run. Hurryyyy 🏃🏻‍♀️",2022-07-25 18:03:11+05:30,4829,451,True,34366,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/295316355_462300435343190_2465949424949412346_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=-uIlnYG1VmQAX_X16gJ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBW3n4GGAqad_E1Um5Z7LOuYsH7RqyTzwvL-Fbcq79kHg&oe=64464F72&_nc_sid=86f79a
CgUZrApDw7n,"Tag a friend and if they reply in 2 mins, both of y’all win free Google Play Recharge Codes 🤩",2022-07-22 20:29:13+05:30,4318,1099,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/294590721_351438930490052_5557630078145202107_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=u7CUy26K6-8AX81oHt-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA477kDLQ0SHATFU2fBzwtHoG8hX9ekDy3fAa--oyYhzQ&oe=6449B011&_nc_sid=86f79a
CgRu2VepgYV,"Bhai ek plate mental peace laga do, bestie gossip sesh thoda zyada daalna",2022-07-21 19:36:33+05:30,3140,102,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/294432323_5334154293330616_5844627750728170462_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=gy2Sg0RRHG8AX-lr4qb&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDbD1yAlhKBrKDIE8Md6Uw-T4l-3iRDFlsTtNPlKQdEfA&oe=644923E2&_nc_sid=86f79a
CgPN7FbJCvi,You might love @salonayyy but she kinda hates you. Watch this to find why 👀,2022-07-20 20:10:47+05:30,5206,120,True,29186,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/294539558_577534570479283_9069718096984588812_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=WDkPVqfWerMAX9IvZz-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDccW20d6kLNdmU6HYHXxs0I-0Zr_DZSz3wlUyvz5lwww&oe=64463D76&_nc_sid=86f79a
CgMp1w6pOAZ,Hey (with the intention of getting you to like this post),2022-07-19 20:16:34+05:30,3197,71,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/294086703_581823756912033_802336505367560445_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=3mPt72G9g1UAX_Nm6p0&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDXuizXb7G0U7MTjXiLRe1WpfqlXYWxmTfIRlWG1MAoAw&oe=644A91FE&_nc_sid=86f79a
CgCSy47pA-G,"Tag a friend and if they reply in 2 mins, both of y’all win free Google Play Recharge Codes 🤩",2022-07-15 19:42:48+05:30,12455,12545,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/293280940_745871586633528_1317364184091579552_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=3RqitN5pL40AX98OGOX&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBBcgvhCrFBvQCuoh-MFudpn_z8e-Cnq_Z8We2s8IZIBg&oe=6448F100&_nc_sid=86f79a
Cf_ifp-DJyZ,"Warning: the above post features cash and was used by marketing professionals only.

Do not try to use at home (or elsewhere) 😆 👀",2022-07-14 18:02:16+05:30,5249,95,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/293372552_163534399534115_5889963680712029498_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=-sRrA1d2mZEAX8J6_95&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjg4MjE3Mzk5NTQ4OTk5MTgzMw%3D%3D.2-ccb7-5&oh=00_AfBUsBf6D-LrUsyYM74fTOEL3ScgvWjr7us0FUcd3hK1TA&oe=644A3A9F&_nc_sid=30a2ef
Cf4cuGxhiDF,vibing to this after impulsive shopping hits different ✨,2022-07-11 23:58:11+05:30,3720,68,True,32164,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/293295571_562439982204399_3363037136361142667_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=thmhmbKbFLcAX_GWGQ7&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAT0r4hCxZAfzG-PeNaIO3Ed0pofiUirS1dwbLTH-Vj2Q&oe=644640D7&_nc_sid=86f79a
Cfy2vr8pSx4,"Tag a friend and if they reply in 2 mins, both of y’all win free Google Play Recharge Codes 🤩",2022-07-09 19:49:05+05:30,8820,7349,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/292693025_1112291682833037_7981128896645618711_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=aueDuJSmVcEAX_Xo9Fb&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCdELDS4qPqk2SBPPwnpVNU1LSdnifJ5NZwsbEEE7dp6Q&oe=6446DB69&_nc_sid=86f79a
CfwRHvDpH_x,"How to reply to someone who’s asking for their own money back ✅

Tag that friend who owes you money and our admin will (try) to get your money back 👍",2022-07-08 19:41:50+05:30,3282,150,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/292197544_740905443782421_352363127550084606_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=QKEzlfnXr10AX9xSW9F&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjg3Nzg3NTQ2MDI0Mzc1MDg5Nw%3D%3D.2-ccb7-5&oh=00_AfBm0fVOgfcmojXoy2zIS8zug95tGlR-41XoWnVU21iKfA&oe=644A4AD5&_nc_sid=30a2ef
CfrIDJ5D4c2,"Is ur bestie actually ur bestie? 

Click the link in bio create your own CloseFrens quiz and find out 😳",2022-07-06 19:46:22+05:30,3301,59,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/292213922_568549828231170_2900704306766836910_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Z6m0CYAKg-QAX-q2XDv&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDdym8q1uQ8cJBShKWsl6DkUSV3wkSyNCc3EjXHn_ZhLg&oe=644A852C&_nc_sid=86f79a
Cfirqfqj71T,only this will save my dad from vecna’s curse 🥸,2022-07-03 13:05:04+05:30,6435,81,True,36381,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/291574345_1735637933442907_7790040654109418796_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=4cqJFBjZs-AAX_UQqUB&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBPcqeWJP16dELKf4_d6xr9ZAgVXRv9e8KorJZFsCUY6A&oe=6446C5F8&_nc_sid=86f79a
CfeFCYWJieZ,Free. Google. Play. Recharge. Codes.,2022-07-01 18:09:55+05:30,16572,15486,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/291397312_421260156591945_5956191097667059224_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=ZAdw2H4UNpkAX95HrnG&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjg3Mjc1NTc2NjEyMTg2NzE2MQ%3D%3D.2-ccb7-5&oh=00_AfCeZnS5lM_p4OszecbSpqcpkE-L-s7f76re-Us0qZl88w&oe=644A85F4&_nc_sid=30a2ef
CfbkuFLp2US,"Will the real Close Fren please stand up? 

Click on the link in bio to create your own CloseFrens quiz and put your besties on the hot-seat. 😏",2022-06-30 18:49:03+05:30,5523,92,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/291069636_1057039311857523_6597204896061628204_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=eThWS4HL19YAX87Ax1_&edm=APU89FABAAAA&ccb=7-5&oh=00_AfByyMTb--N9qjmrd3-FGz4X_zOyEP3uhmJx93ry6FOuZw&oe=64498AC1&_nc_sid=86f79a
CfUGIchpgkc,we just want you to write that you’re a 10🥺✨,2022-06-27 21:07:05+05:30,3307,497,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/290070304_1215826452573263_1005680198569095462_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=gv4BkSApEHgAX_JNVJ1&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjg2OTk0NTgzMTIwNjAyOTU5Ng%3D%3D.2-ccb7-5&oh=00_AfBoPo8GzAwhmrWGiaAbFJpk51eG2_6gYwQTAdBl21LlGQ&oe=6449F98F&_nc_sid=30a2ef
CfRQcSFJ-2q,go ahead continue this in the comment section 👀 🫵,2022-06-26 18:39:27+05:30,3674,109,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/289894098_140513708634267_4261992314164339497_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=_UwBJuWX_M8AX_1glju&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC7G-elx5j0ASk5ewgblF9iHaMr3GbYxMooiSG6MRLo6A&oe=644A7862&_nc_sid=86f79a
CfO0bSsJKaQ,"QRs can be QTs too! 🥺🧡

Time to escape the black & white! Time to get out of Raju's parivaar. Choose from a selection of super-cool QR themes - update the app to check it out now ✨

Tell us what other themes you'd like to see 👇

FYI: remember, we're the first ones to bring it to you ❤️",2022-06-25 19:56:52+05:30,4920,121,True,24775,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/290180647_722328629026346_6577752752619133942_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=5-kCTi4YsUIAX994z8y&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC1kEjTuceOqm1c3D_H5rxb1tJIUye3AghjQrUqw6adAw&oe=64468AF7&_nc_sid=86f79a
CfMU8tzjaY2,tag the craziest gamer you know 👀,2022-06-24 20:42:38+05:30,4123,181,False,,https://instagram.fixm4-1.fna.fbcdn.net/v/t51.2885-15/290241685_747733876422615_7714031452596704443_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=SsbIqdwWSmQAX_Y7U8d&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjg2Nzc1OTE5NjAxMDI5Mjc5MA%3D%3D.2-ccb7-5&oh=00_AfApbehzNUOtOHRgKG5cv-yK0FJZAfdVwJZgXcxX1cKzGQ&oe=6448EEB9&_nc_sid=30a2ef
CfHKev5pzWN,"Your friends are not that useless afterall. 😉

Here's your chance to win an iPhone 13 by just referring your friends. Tag them and ask them to help you. 😍💪🏻

Visit the 'Rewards' section on the FamPay app to participate now! 🏃‍♂️

- You can get a maximum of 10 tickets. 
- Referral will only be counted after they have completed their verification process.",2022-06-22 20:34:57+05:30,6942,456,False,,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/289344667_3246857862238962_6207346092171419518_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=B-G1hWn3bZQAX8ufXzu&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDqjyDuEdoYY35tW8TaLhmzB0fyEkcK8a19wbbOnpsfQA&oe=644AAB55&_nc_sid=86f79a
CfGkA_0psQm,they'll tell you this is called a set square but wont ever talk about it literally being a triangle 😭,2022-06-22 14:58:50+05:30,3266,515,False,,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/289083117_175529098196313_585429710020748865_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=rt-DvvAVn6kAX8ScfwG&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjg2NjEzNjYxMTA3MTM3ODQ3MA%3D%3D.2-ccb7-5&oh=00_AfDiaI6cHJuEs_-iF5F459JE-mnJ9T80y_cK_-qt9aXs3g&oe=644A1B86&_nc_sid=30a2ef
Ce-fEm4jbcw,How not to celebrate Father’s Day ft @maisamayhoon!,2022-06-19 11:44:14+05:30,5130,141,True,30620,https://instagram.fixm4-2.fna.fbcdn.net/v/t51.2885-15/288537159_426051002495236_8596741914869504076_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fixm4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=WfuuUUan6AIAX_C4Cxq&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBA6o5VokKKOM6JR0k9pkIjeBRhFwY9rRPqN7jLwSGONw&oe=6446D521&_nc_sid=86f79a
